name,rubble_type,side,container,row,column,label
2_cca_top,cca,top,2,2069,1643,ct
2_cca_top,cca,top,2,1722,1414,ct
2_cca_top,cca,top,2,1604,1481,ct
2_cca_top,cca,top,2,2090,1438,bt
2_cca_top,cca,top,2,1754,1675,ct
2_cca_top,cca,top,2,1761,1626,ct
2_cca_top,cca,top,2,1666,1668,ct
2_cca_top,cca,top,2,2046,1617,ct
2_cca_top,cca,top,2,1672,1455,ct
2_cca_top,cca,top,2,1617,1488,ct
2_cca_top,cca,top,2,2021,1630,ct
2_cca_top,cca,top,2,1956,1498,ct
2_cca_top,cca,top,2,1767,1471,ct
2_cca_top,cca,top,2,1701,1322,ct
2_cca_top,cca,top,2,1965,1556,bt
2_cca_top,cca,top,2,2075,1493,bt
2_cca_top,cca,top,2,1834,1479,ct
2_cca_top,cca,top,2,1943,1614,ct
2_cca_top,cca,top,2,1834,1318,ct
2_cca_top,cca,top,2,2000,2153,x
2_cca_top,cca,top,2,2036,2167,x
2_cca_top,cca,top,2,1914,1951,cs
2_cca_top,cca,top,2,2040,1969,cs
2_cca_top,cca,top,2,1753,2100,x
2_cca_top,cca,top,2,1809,1789,ct
2_cca_top,cca,top,2,1850,2184,x
2_cca_top,cca,top,2,2141,401,cs
2_cca_top,cca,top,2,2492,10,x
2_cca_top,cca,top,2,2465,315,x
2_cca_top,cca,top,2,2174,393,cs
2_cca_top,cca,top,2,2523,58,x
2_cca_top,cca,top,2,2287,198,x
2_cca_top,cca,top,2,2430,319,x
2_cca_top,cca,top,2,2499,209,x
2_cca_top,cca,top,2,2518,409,x
2_cca_top,cca,top,2,2512,239,x
2_cca_top,cca,top,2,2507,270,x
2_cca_top,cca,top,2,2517,7,x
2_cca_top,cca,top,2,2584,272,x
2_cca_top,cca,top,2,2598,20,x
2_cca_top,cca,top,2,2430,52,x
2_cca_top,cca,top,2,2513,192,x
2_cca_top,cca,top,2,2604,336,x
2_cca_top,cca,top,2,2447,676,bt
2_cca_top,cca,top,2,2447,676,ot
2_cca_top,cca,top,2,2434,688,ot
2_cca_top,cca,top,2,2482,699,cs
2_cca_top,cca,top,2,2237,840,bt
2_cca_top,cca,top,2,2198,703,bt
2_cca_top,cca,top,2,2417,576,cs
2_cca_top,cca,top,2,2648,666,x
2_cca_top,cca,top,2,2624,634,x
2_cca_top,cca,top,2,2210,560,ct
2_cca_top,cca,top,2,2141,687,ct
2_cca_top,cca,top,2,2316,859,bt
2_cca_top,cca,top,2,2208,558,cs
2_cca_top,cca,top,2,2172,681,bt
2_cca_top,cca,top,2,2279,812,bt
2_cca_top,cca,top,2,2366,885,ct
2_cca_top,cca,top,2,2250,921,bt
2_cca_top,cca,top,2,2433,978,ct
2_cca_top,cca,top,2,2617,1105,cs
2_cca_top,cca,top,2,2238,1235,bt
2_cca_top,cca,top,2,2202,1234,bt
2_cca_top,cca,top,2,2521,1211,bs
2_cca_top,cca,top,2,2546,1204,bs
2_cca_top,cca,top,2,2565,1255,bs
2_cca_top,cca,top,2,2635,1107,bs
2_cca_top,cca,top,2,2352,975,ct
2_cca_top,cca,top,2,2150,1165,bt
2_cca_top,cca,top,2,2214,1102,bt
2_cca_top,cca,top,2,2316,953,ct
2_cca_top,cca,top,2,2133,931,bt
2_cca_top,cca,top,2,2463,926,ct
2_cca_top,cca,top,2,2506,1355,bs
2_cca_top,cca,top,2,2502,1329,bs
2_cca_top,cca,top,2,2532,1430,bs
2_cca_top,cca,top,2,2326,1386,bt
2_cca_top,cca,top,2,2237,1679,cs
2_cca_top,cca,top,2,2148,1399,bt
2_cca_top,cca,top,2,2543,1459,bs
2_cca_top,cca,top,2,2344,1515,cs
2_cca_top,cca,top,2,2242,1671,ct
2_cca_top,cca,top,2,2213,1655,ct
2_cca_top,cca,top,2,2467,1485,bs
2_cca_top,cca,top,2,2369,1641,cs
2_cca_top,cca,top,2,2414,1362,ct
2_cca_top,cca,top,2,2571,1636,x
2_cca_top,cca,top,2,2638,1659,x
2_cca_top,cca,top,2,2489,1953,x
2_cca_top,cca,top,2,2422,2143,x
2_cca_top,cca,top,2,2312,1757,cs
2_cca_top,cca,top,2,2592,2063,x
2_cca_top,cca,top,2,2168,2102,x
2_cca_top,cca,top,2,2419,2035,x
2_cca_top,cca,top,2,2303,1764,cs
2_cca_top,cca,top,2,2221,1774,cs
2_cca_top,cca,top,2,2484,2091,x
2_cca_top,cca,top,2,2619,2011,x
2_ram_bottom,ram,bottom,2,231,96,x
2_ram_bottom,ram,bottom,2,224,577,x
2_ram_bottom,ram,bottom,2,93,518,x
2_ram_bottom,ram,bottom,2,23,51,x
2_ram_bottom,ram,bottom,2,141,132,x
2_ram_bottom,ram,bottom,2,233,600,x
2_ram_bottom,ram,bottom,2,236,75,x
2_ram_bottom,ram,bottom,2,134,576,x
2_ram_bottom,ram,bottom,2,245,343,x
2_ram_bottom,ram,bottom,2,7,468,x
2_ram_bottom,ram,bottom,2,295,13,x
2_ram_bottom,ram,bottom,2,67,411,x
2_ram_bottom,ram,bottom,2,66,444,x
2_ram_bottom,ram,bottom,2,186,240,x
2_ram_bottom,ram,bottom,2,187,88,x
2_ram_bottom,ram,bottom,2,1,116,x
2_ram_bottom,ram,bottom,2,0,55,x
2_ram_bottom,ram,bottom,2,58,316,x
2_ram_bottom,ram,bottom,2,224,541,x
2_ram_bottom,ram,bottom,2,112,153,x
2_ram_bottom,ram,bottom,2,83,396,x
2_ram_bottom,ram,bottom,2,76,478,x
2_ram_bottom,ram,bottom,2,156,1178,cb
2_ram_bottom,ram,bottom,2,5,1049,x
2_ram_bottom,ram,bottom,2,297,1089,bb
2_ram_bottom,ram,bottom,2,226,791,x
2_ram_bottom,ram,bottom,2,238,813,x
2_ram_bottom,ram,bottom,2,189,692,x
2_ram_bottom,ram,bottom,2,30,1172,x
2_ram_bottom,ram,bottom,2,276,1188,cb
2_ram_bottom,ram,bottom,2,220,1096,bb
2_ram_bottom,ram,bottom,2,251,619,bs
2_ram_bottom,ram,bottom,2,119,720,x
2_ram_bottom,ram,bottom,2,100,1208,cb
2_ram_bottom,ram,bottom,2,132,660,x
2_ram_bottom,ram,bottom,2,274,1072,bb
2_ram_bottom,ram,bottom,2,76,929,x
2_ram_bottom,ram,bottom,2,138,677,x
2_ram_bottom,ram,bottom,2,32,1141,x
2_ram_bottom,ram,bottom,2,65,1690,cs
2_ram_bottom,ram,bottom,2,7,1764,x
2_ram_bottom,ram,bottom,2,23,1769,x
2_ram_bottom,ram,bottom,2,181,1654,cb
2_ram_bottom,ram,bottom,2,306,1240,bb
2_ram_bottom,ram,bottom,2,258,1296,bb
2_ram_bottom,ram,bottom,2,101,1488,cb
2_ram_bottom,ram,bottom,2,141,1633,cs
2_ram_bottom,ram,bottom,2,285,1630,bb
2_ram_bottom,ram,bottom,2,56,1223,x
2_ram_bottom,ram,bottom,2,95,1320,bs
2_ram_bottom,ram,bottom,2,257,1487,bb
2_ram_bottom,ram,bottom,2,219,1471,bb
2_ram_bottom,ram,bottom,2,280,1387,bb
2_ram_bottom,ram,bottom,2,61,1700,cs
2_ram_bottom,ram,bottom,2,219,1565,bb
2_ram_bottom,ram,bottom,2,65,2300,x
2_ram_bottom,ram,bottom,2,45,2127,x
2_ram_bottom,ram,bottom,2,242,1946,bb
2_ram_bottom,ram,bottom,2,9,1877,x
2_ram_bottom,ram,bottom,2,218,2270,cs
2_ram_bottom,ram,bottom,2,214,2115,cb
2_ram_bottom,ram,bottom,2,219,1884,cb
2_ram_bottom,ram,bottom,2,299,2307,cb
2_ram_bottom,ram,bottom,2,192,1987,cb
2_ram_bottom,ram,bottom,2,291,1992,bb
2_ram_bottom,ram,bottom,2,146,2233,cs
2_ram_bottom,ram,bottom,2,69,2345,x
2_ram_bottom,ram,bottom,2,66,2027,x
2_ram_bottom,ram,bottom,2,45,2533,x
2_ram_bottom,ram,bottom,2,144,2904,x
2_ram_bottom,ram,bottom,2,262,2730,cs
2_ram_bottom,ram,bottom,2,174,2694,x
2_ram_bottom,ram,bottom,2,102,2605,x
2_ram_bottom,ram,bottom,2,302,2452,cs
2_ram_bottom,ram,bottom,2,112,2516,x
2_ram_bottom,ram,bottom,2,37,2567,x
2_ram_bottom,ram,bottom,2,107,2534,x
2_ram_bottom,ram,bottom,2,28,2797,x
2_ram_bottom,ram,bottom,2,225,2955,x
2_ram_bottom,ram,bottom,2,277,2877,rs
2_ram_bottom,ram,bottom,2,95,3009,x
2_ram_bottom,ram,bottom,2,152,2939,x
2_ram_bottom,ram,bottom,2,106,3029,x
2_ram_bottom,ram,bottom,2,199,2768,x
2_ram_bottom,ram,bottom,2,246,2770,cs
2_ram_bottom,ram,bottom,2,266,3017,x
2_ram_bottom,ram,bottom,2,29,2849,x
2_ram_bottom,ram,bottom,2,190,2927,x
2_ram_bottom,ram,bottom,2,462,15,x
2_ram_bottom,ram,bottom,2,418,331,cs
2_ram_bottom,ram,bottom,2,497,168,cs
2_ram_bottom,ram,bottom,2,410,550,bb
2_ram_bottom,ram,bottom,2,508,476,bb
2_ram_bottom,ram,bottom,2,376,125,x
2_ram_bottom,ram,bottom,2,317,22,x
2_ram_bottom,ram,bottom,2,503,30,x
2_ram_bottom,ram,bottom,2,442,625,bb
2_ram_bottom,ram,bottom,2,317,900,bb
2_ram_bottom,ram,bottom,2,400,1085,bb
2_ram_bottom,ram,bottom,2,576,1071,bb
2_ram_bottom,ram,bottom,2,586,934,bb
2_ram_bottom,ram,bottom,2,562,1172,bb
2_ram_bottom,ram,bottom,2,605,1187,bb
2_ram_bottom,ram,bottom,2,384,680,bb
2_ram_bottom,ram,bottom,2,357,872,bb
2_ram_bottom,ram,bottom,2,340,947,bb
2_ram_bottom,ram,bottom,2,424,1131,bb
2_ram_bottom,ram,bottom,2,397,1073,bb
2_ram_bottom,ram,bottom,2,422,869,bb
2_ram_bottom,ram,bottom,2,532,952,bb
2_ram_bottom,ram,bottom,2,434,675,bb
2_ram_bottom,ram,bottom,2,499,685,bb
2_ram_bottom,ram,bottom,2,469,655,bb
2_ram_bottom,ram,bottom,2,611,654,bb
2_ram_bottom,ram,bottom,2,582,1321,bb
2_ram_bottom,ram,bottom,2,316,1575,bb
2_ram_bottom,ram,bottom,2,456,1329,bb
2_ram_bottom,ram,bottom,2,389,1456,bb
2_ram_bottom,ram,bottom,2,501,1291,bb
2_ram_bottom,ram,bottom,2,324,1606,bb
2_ram_bottom,ram,bottom,2,447,1300,bb
2_ram_bottom,ram,bottom,2,441,1457,bb
2_ram_bottom,ram,bottom,2,471,1317,bb
2_ram_bottom,ram,bottom,2,408,1480,bb
2_ram_bottom,ram,bottom,2,578,1669,bb
2_ram_bottom,ram,bottom,2,469,1594,bb
2_ram_bottom,ram,bottom,2,496,1322,bb
2_ram_bottom,ram,bottom,2,561,1523,bb
2_ram_bottom,ram,bottom,2,562,1464,bb
2_ram_bottom,ram,bottom,2,393,1451,bb
2_ram_bottom,ram,bottom,2,313,2076,bb
2_ram_bottom,ram,bottom,2,507,2131,bb
2_ram_bottom,ram,bottom,2,534,2305,bb
2_ram_bottom,ram,bottom,2,559,2110,bb
2_ram_bottom,ram,bottom,2,462,1900,bb
2_ram_bottom,ram,bottom,2,367,2283,bb
2_ram_bottom,ram,bottom,2,457,2336,bb
2_ram_bottom,ram,bottom,2,471,2341,bb
2_ram_bottom,ram,bottom,2,323,2022,bb
2_ram_bottom,ram,bottom,2,508,2018,bb
2_ram_bottom,ram,bottom,2,311,2173,bb
2_ram_bottom,ram,bottom,2,578,2321,bb
2_ram_bottom,ram,bottom,2,541,2562,bb
2_ram_bottom,ram,bottom,2,495,2733,cs
2_ram_bottom,ram,bottom,2,551,2943,rs
2_ram_bottom,ram,bottom,2,315,2609,cs
2_ram_bottom,ram,bottom,2,405,2789,rs
2_ram_bottom,ram,bottom,2,540,2934,rs
2_ram_bottom,ram,bottom,2,521,2745,cs
2_ram_bottom,ram,bottom,2,440,2508,bb
2_ram_bottom,ram,bottom,2,499,2728,cs
2_ram_bottom,ram,bottom,2,610,2849,cs
2_ram_bottom,ram,bottom,2,427,2793,rs
2_ram_bottom,ram,bottom,2,799,197,cs
2_ram_bottom,ram,bottom,2,668,345,bb
2_ram_bottom,ram,bottom,2,870,345,cb
2_ram_bottom,ram,bottom,2,672,224,cs
2_ram_bottom,ram,bottom,2,775,512,bb
2_ram_bottom,ram,bottom,2,616,191,cs
2_ram_bottom,ram,bottom,2,659,486,bb
2_ram_bottom,ram,bottom,2,810,367,cb
2_ram_bottom,ram,bottom,2,912,152,cs
2_ram_bottom,ram,bottom,2,721,208,cs
2_ram_bottom,ram,bottom,2,689,200,cs
2_ram_bottom,ram,bottom,2,866,486,cb
2_ram_bottom,ram,bottom,2,913,376,cb
2_ram_bottom,ram,bottom,2,824,1086,bb
2_ram_bottom,ram,bottom,2,777,1180,bb
2_ram_bottom,ram,bottom,2,708,636,bb
2_ram_bottom,ram,bottom,2,836,827,bb
2_ram_bottom,ram,bottom,2,797,839,bb
2_ram_bottom,ram,bottom,2,613,641,bb
2_ram_bottom,ram,bottom,2,725,1118,bb
2_ram_bottom,ram,bottom,2,625,1131,bb
2_ram_bottom,ram,bottom,2,762,752,bb
2_ram_bottom,ram,bottom,2,825,862,bb
2_ram_bottom,ram,bottom,2,777,1138,bb
2_ram_bottom,ram,bottom,2,859,747,bb
2_ram_bottom,ram,bottom,2,849,1130,bb
2_ram_bottom,ram,bottom,2,746,899,bb
2_ram_bottom,ram,bottom,2,779,1013,bb
2_ram_bottom,ram,bottom,2,806,1224,bb
2_ram_bottom,ram,bottom,2,829,1422,bb
2_ram_bottom,ram,bottom,2,708,1277,bb
2_ram_bottom,ram,bottom,2,753,1273,bb
2_ram_bottom,ram,bottom,2,685,1361,bb
2_ram_bottom,ram,bottom,2,772,1230,bb
2_ram_bottom,ram,bottom,2,675,1776,bb
2_ram_bottom,ram,bottom,2,763,1516,bb
2_ram_bottom,ram,bottom,2,887,1345,bb
2_ram_bottom,ram,bottom,2,783,1659,bb
2_ram_bottom,ram,bottom,2,712,1300,bb
2_ram_bottom,ram,bottom,2,863,1453,bb
2_ram_bottom,ram,bottom,2,672,1522,bb
2_ram_bottom,ram,bottom,2,775,1801,bb
2_ram_bottom,ram,bottom,2,691,1642,bb
2_ram_bottom,ram,bottom,2,619,1498,bb
2_ram_bottom,ram,bottom,2,719,1637,bb
2_ram_bottom,ram,bottom,2,830,2191,bb
2_ram_bottom,ram,bottom,2,863,2340,bb
2_ram_bottom,ram,bottom,2,822,2225,bb
2_ram_bottom,ram,bottom,2,830,2233,bb
2_ram_bottom,ram,bottom,2,850,2040,bb
2_ram_bottom,ram,bottom,2,867,2404,bb
2_ram_bottom,ram,bottom,2,867,2357,bb
2_ram_bottom,ram,bottom,2,902,1890,bb
2_ram_bottom,ram,bottom,2,652,1939,bb
2_ram_bottom,ram,bottom,2,917,2058,bb
2_ram_bottom,ram,bottom,2,821,1930,bb
2_ram_bottom,ram,bottom,2,766,1885,bb
2_ram_bottom,ram,bottom,2,776,2052,bb
2_ram_bottom,ram,bottom,2,755,1982,bb
2_ram_bottom,ram,bottom,2,657,2306,bb
2_ram_bottom,ram,bottom,2,845,2217,bb
2_ram_bottom,ram,bottom,2,683,1967,bb
2_ram_bottom,ram,bottom,2,740,2242,bb
2_ram_bottom,ram,bottom,2,825,2538,bb
2_ram_bottom,ram,bottom,2,793,2563,bb
2_ram_bottom,ram,bottom,2,788,2771,cs
2_ram_bottom,ram,bottom,2,916,2858,cs
2_ram_bottom,ram,bottom,2,909,2693,bs
2_ram_bottom,ram,bottom,2,715,2929,rs
2_ram_bottom,ram,bottom,2,681,2809,cs
2_ram_bottom,ram,bottom,2,855,2588,bb
2_ram_bottom,ram,bottom,2,796,2489,bb
2_ram_bottom,ram,bottom,2,805,2796,cs
2_ram_bottom,ram,bottom,2,828,2698,bs
2_ram_bottom,ram,bottom,2,871,2895,cs
2_ram_bottom,ram,bottom,2,861,2451,bb
2_ram_bottom,ram,bottom,2,851,2690,bs
2_ram_bottom,ram,bottom,2,892,2785,cs
2_ram_bottom,ram,bottom,2,714,2832,cs
2_ram_bottom,ram,bottom,2,1150,437,cb
2_ram_bottom,ram,bottom,2,1166,350,cs
2_ram_bottom,ram,bottom,2,1127,26,x
2_ram_bottom,ram,bottom,2,1150,549,cb
2_ram_bottom,ram,bottom,2,1075,316,cs
2_ram_bottom,ram,bottom,2,947,17,x
2_ram_bottom,ram,bottom,2,1024,426,cb
2_ram_bottom,ram,bottom,2,1093,472,cb
2_ram_bottom,ram,bottom,2,1088,118,x
2_ram_bottom,ram,bottom,2,976,277,cs
2_ram_bottom,ram,bottom,2,972,32,x
2_ram_bottom,ram,bottom,2,1096,473,bb
2_ram_bottom,ram,bottom,2,1134,95,x
2_ram_bottom,ram,bottom,2,931,212,cs
2_ram_bottom,ram,bottom,2,949,327,cb
2_ram_bottom,ram,bottom,2,938,241,cs
2_ram_bottom,ram,bottom,2,940,37,x
2_ram_bottom,ram,bottom,2,987,205,cs
2_ram_bottom,ram,bottom,2,1147,358,cs
2_ram_bottom,ram,bottom,2,976,502,cb
2_ram_bottom,ram,bottom,2,1134,853,bb
2_ram_bottom,ram,bottom,2,1043,973,bb
2_ram_bottom,ram,bottom,2,1132,790,bb
2_ram_bottom,ram,bottom,2,1093,1044,bb
2_ram_bottom,ram,bottom,2,1099,680,cb
2_ram_bottom,ram,bottom,2,953,1167,bb
2_ram_bottom,ram,bottom,2,1112,998,bb
2_ram_bottom,ram,bottom,2,1224,1117,bb
2_ram_bottom,ram,bottom,2,1211,1210,bb
2_ram_bottom,ram,bottom,2,1000,1184,bb
2_ram_bottom,ram,bottom,2,1013,650,cb
2_ram_bottom,ram,bottom,2,939,1107,bb
2_ram_bottom,ram,bottom,2,1028,910,bb
2_ram_bottom,ram,bottom,2,953,678,bb
2_ram_bottom,ram,bottom,2,1003,1181,bb
2_ram_bottom,ram,bottom,2,1130,1049,bb
2_ram_bottom,ram,bottom,2,1116,810,bb
2_ram_bottom,ram,bottom,2,1003,937,bb
2_ram_bottom,ram,bottom,2,1183,802,bb
2_ram_bottom,ram,bottom,2,1038,752,bb
2_ram_bottom,ram,bottom,2,1198,863,bb
2_ram_bottom,ram,bottom,2,1216,900,bb
2_ram_bottom,ram,bottom,2,1204,789,bb
2_ram_bottom,ram,bottom,2,987,906,bb
2_ram_bottom,ram,bottom,2,1093,1697,bb
2_ram_bottom,ram,bottom,2,1009,1293,bb
2_ram_bottom,ram,bottom,2,983,1353,bb
2_ram_bottom,ram,bottom,2,1142,1228,bb
2_ram_bottom,ram,bottom,2,1187,1477,bb
2_ram_bottom,ram,bottom,2,1058,1291,bb
2_ram_bottom,ram,bottom,2,1201,1739,bb
2_ram_bottom,ram,bottom,2,1181,1709,bb
2_ram_bottom,ram,bottom,2,1169,1548,bb
2_ram_bottom,ram,bottom,2,1217,1677,bb
2_ram_bottom,ram,bottom,2,1137,1574,bb
2_ram_bottom,ram,bottom,2,950,1581,bb
2_ram_bottom,ram,bottom,2,1128,2373,bb
2_ram_bottom,ram,bottom,2,1080,1878,bb
2_ram_bottom,ram,bottom,2,997,2194,bb
2_ram_bottom,ram,bottom,2,986,2111,bb
2_ram_bottom,ram,bottom,2,1054,2170,bb
2_ram_bottom,ram,bottom,2,1168,2308,bb
2_ram_bottom,ram,bottom,2,944,2179,bb
2_ram_bottom,ram,bottom,2,1039,2230,bb
2_ram_bottom,ram,bottom,2,980,2124,bb
2_ram_bottom,ram,bottom,2,1176,1825,bb
2_ram_bottom,ram,bottom,2,1174,2241,bb
2_ram_bottom,ram,bottom,2,1032,2259,bb
2_ram_bottom,ram,bottom,2,1140,2190,bb
2_ram_bottom,ram,bottom,2,1178,1968,bb
2_ram_bottom,ram,bottom,2,1215,2381,bb
2_ram_bottom,ram,bottom,2,1133,2861,x
2_ram_bottom,ram,bottom,2,1036,2501,bb
2_ram_bottom,ram,bottom,2,965,2450,bb
2_ram_bottom,ram,bottom,2,923,2850,cs
2_ram_bottom,ram,bottom,2,1059,2806,cs
2_ram_bottom,ram,bottom,2,1116,2723,cs
2_ram_bottom,ram,bottom,2,1196,3025,x
2_ram_bottom,ram,bottom,2,959,2905,os
2_ram_bottom,ram,bottom,2,1052,2637,cs
2_ram_bottom,ram,bottom,2,1043,2884,cs
2_ram_bottom,ram,bottom,2,965,2792,cs
2_ram_bottom,ram,bottom,2,948,2973,os
2_ram_bottom,ram,bottom,2,1068,2560,cs
2_ram_bottom,ram,bottom,2,1098,2822,cs
2_ram_bottom,ram,bottom,2,1023,2596,bs
2_ram_bottom,ram,bottom,2,999,2611,bs
2_ram_bottom,ram,bottom,2,1044,2850,cs
2_ram_bottom,ram,bottom,2,1099,3032,x
2_ram_bottom,ram,bottom,2,1117,3008,x
2_ram_bottom,ram,bottom,2,1261,445,bs
2_ram_bottom,ram,bottom,2,1228,110,x
2_ram_bottom,ram,bottom,2,1255,340,x
2_ram_bottom,ram,bottom,2,1508,43,x
2_ram_bottom,ram,bottom,2,1378,332,x
2_ram_bottom,ram,bottom,2,1249,462,bs
2_ram_bottom,ram,bottom,2,1262,204,x
2_ram_bottom,ram,bottom,2,1398,40,x
2_ram_bottom,ram,bottom,2,1486,39,x
2_ram_bottom,ram,bottom,2,1293,574,bs
2_ram_bottom,ram,bottom,2,1499,607,x
2_ram_bottom,ram,bottom,2,1262,242,x
2_ram_bottom,ram,bottom,2,1297,268,x
2_ram_bottom,ram,bottom,2,1465,152,x
2_ram_bottom,ram,bottom,2,1458,450,x
2_ram_bottom,ram,bottom,2,1327,431,x
2_ram_bottom,ram,bottom,2,1345,292,x
2_ram_bottom,ram,bottom,2,1431,154,x
2_ram_bottom,ram,bottom,2,1377,920,cs
2_ram_bottom,ram,bottom,2,1298,681,bs
2_ram_bottom,ram,bottom,2,1432,922,x
2_ram_bottom,ram,bottom,2,1230,813,bb
2_ram_bottom,ram,bottom,2,1507,771,x
2_ram_bottom,ram,bottom,2,1489,1055,x
2_ram_bottom,ram,bottom,2,1231,1192,bb
2_ram_bottom,ram,bottom,2,1366,721,bs
2_ram_bottom,ram,bottom,2,1497,1123,x
2_ram_bottom,ram,bottom,2,1280,912,bb
2_ram_bottom,ram,bottom,2,1298,617,cs
2_ram_bottom,ram,bottom,2,1345,1177,bb
2_ram_bottom,ram,bottom,2,1330,1111,bb
2_ram_bottom,ram,bottom,2,1319,1351,bb
2_ram_bottom,ram,bottom,2,1305,1318,bb
2_ram_bottom,ram,bottom,2,1529,1773,bs
2_ram_bottom,ram,bottom,2,1493,1421,bs
2_ram_bottom,ram,bottom,2,1292,1633,bb
2_ram_bottom,ram,bottom,2,1478,1225,x
2_ram_bottom,ram,bottom,2,1497,1374,bs
2_ram_bottom,ram,bottom,2,1365,1785,bb
2_ram_bottom,ram,bottom,2,1257,1684,bb
2_ram_bottom,ram,bottom,2,1481,1297,bs
2_ram_bottom,ram,bottom,2,1330,1431,bb
2_ram_bottom,ram,bottom,2,1477,1388,bs
2_ram_bottom,ram,bottom,2,1363,1503,bb
2_ram_bottom,ram,bottom,2,1419,1386,bb
2_ram_bottom,ram,bottom,2,1520,1752,bs
2_ram_bottom,ram,bottom,2,1371,1537,bb
2_ram_bottom,ram,bottom,2,1455,1549,bb
2_ram_bottom,ram,bottom,2,1282,1230,bb
2_ram_bottom,ram,bottom,2,1379,1360,bb
2_ram_bottom,ram,bottom,2,1327,2368,cs
2_ram_bottom,ram,bottom,2,1278,1898,bb
2_ram_bottom,ram,bottom,2,1282,2018,bb
2_ram_bottom,ram,bottom,2,1254,1917,bb
2_ram_bottom,ram,bottom,2,1228,2211,bb
2_ram_bottom,ram,bottom,2,1487,1960,bs
2_ram_bottom,ram,bottom,2,1287,2334,cs
2_ram_bottom,ram,bottom,2,1503,2022,bs
2_ram_bottom,ram,bottom,2,1469,1870,bb
2_ram_bottom,ram,bottom,2,1304,2462,cs
2_ram_bottom,ram,bottom,2,1319,2969,x
2_ram_bottom,ram,bottom,2,1388,2934,x
2_ram_bottom,ram,bottom,2,1486,2772,x
2_ram_bottom,ram,bottom,2,1436,2552,x
2_ram_bottom,ram,bottom,2,1381,2640,x
2_ram_bottom,ram,bottom,2,1233,2492,cs
2_ram_bottom,ram,bottom,2,1449,2632,x
2_ram_bottom,ram,bottom,2,1311,2838,x
2_ram_bottom,ram,bottom,2,1503,2930,x
2_ram_bottom,ram,bottom,2,1446,2807,x
2_ram_bottom,ram,bottom,2,1248,2751,x
2_ram_bottom,ram,bottom,2,1512,2976,x
2_ram_bottom,ram,bottom,2,1232,2782,x
2_ram_bottom,ram,bottom,2,1357,2707,x
2_ram_bottom,ram,bottom,2,1232,2585,cs
2_ram_bottom,ram,bottom,2,1400,2888,x
2_ram_bottom,ram,bottom,2,1323,2702,x
2_ram_bottom,ram,bottom,2,1523,2912,x
2_ram_top,ram,top,2,38,271,x
2_ram_top,ram,top,2,103,148,x
2_ram_top,ram,top,2,3,512,x
2_ram_top,ram,top,2,261,82,x
2_ram_top,ram,top,2,226,282,x
2_ram_top,ram,top,2,160,2,x
2_ram_top,ram,top,2,209,109,x
2_ram_top,ram,top,2,150,42,x
2_ram_top,ram,top,2,132,566,x
2_ram_top,ram,top,2,143,576,x
2_ram_top,ram,top,2,10,221,x
2_ram_top,ram,top,2,180,602,x
2_ram_top,ram,top,2,55,446,x
2_ram_top,ram,top,2,164,259,x
2_ram_top,ram,top,2,90,23,x
2_ram_top,ram,top,2,261,450,x
2_ram_top,ram,top,2,109,371,x
2_ram_top,ram,top,2,25,189,x
2_ram_top,ram,top,2,161,208,x
2_ram_top,ram,top,2,83,284,x
2_ram_top,ram,top,2,252,427,x
2_ram_top,ram,top,2,30,1115,x
2_ram_top,ram,top,2,66,689,x
2_ram_top,ram,top,2,274,1033,x
2_ram_top,ram,top,2,239,900,x
2_ram_top,ram,top,2,253,1238,x
2_ram_top,ram,top,2,126,978,x
2_ram_top,ram,top,2,24,1030,x
2_ram_top,ram,top,2,175,1096,x
2_ram_top,ram,top,2,268,787,x
2_ram_top,ram,top,2,209,909,x
2_ram_top,ram,top,2,76,1049,x
2_ram_top,ram,top,2,31,670,x
2_ram_top,ram,top,2,50,878,x
2_ram_top,ram,top,2,219,984,x
2_ram_top,ram,top,2,158,757,x
2_ram_top,ram,top,2,88,690,x
2_ram_top,ram,top,2,104,1216,x
2_ram_top,ram,top,2,24,917,x
2_ram_top,ram,top,2,203,719,x
2_ram_top,ram,top,2,202,1517,rt
2_ram_top,ram,top,2,270,1847,bt
2_ram_top,ram,top,2,113,1480,rs
2_ram_top,ram,top,2,174,1496,rs
2_ram_top,ram,top,2,98,1722,rs
2_ram_top,ram,top,2,84,1821,rs
2_ram_top,ram,top,2,275,1308,rs
2_ram_top,ram,top,2,150,1637,rt
2_ram_top,ram,top,2,180,1635,rt
2_ram_top,ram,top,2,252,1774,bt
2_ram_top,ram,top,2,95,1858,rs
2_ram_top,ram,top,2,252,1353,rs
2_ram_top,ram,top,2,255,1418,rs
2_ram_top,ram,top,2,241,1488,rt
2_ram_top,ram,top,2,158,1429,rs
2_ram_top,ram,top,2,46,1629,rs
2_ram_top,ram,top,2,235,1537,rt
2_ram_top,ram,top,2,164,1277,x
2_ram_top,ram,top,2,281,1513,rt
2_ram_top,ram,top,2,141,1553,rs
2_ram_top,ram,top,2,58,1661,rs
2_ram_top,ram,top,2,265,1840,bt
2_ram_top,ram,top,2,53,2021,x
2_ram_top,ram,top,2,288,2337,bt
2_ram_top,ram,top,2,70,2207,rs
2_ram_top,ram,top,2,130,2333,rs
2_ram_top,ram,top,2,289,2321,bt
2_ram_top,ram,top,2,273,2107,bt
2_ram_top,ram,top,2,282,2162,bt
2_ram_top,ram,top,2,98,2101,rs
